id,user_id,transaction_date,transaction_type,amount,subscription_tier,status
1706,386,"2025-10-04 05:19:12",one_time,187.00,enterprise,completed
1707,386,"2025-10-13 07:58:53",refund,-90.00,enterprise,completed
1708,387,"2023-04-21 06:26:47",refund,-298.00,enterprise,failed
1709,387,"2024-11-13 14:02:17",mrr,299.00,enterprise,completed
1710,387,"2024-04-23 00:35:33",mrr,299.00,enterprise,pending
1711,387,"2023-06-09 04:42:15",refund,-220.00,enterprise,completed
1712,387,"2024-01-11 12:06:07",refund,-57.00,enterprise,completed
1713,388,"2025-09-05 14:03:12",mrr,0.00,free,pending
1714,388,"2025-11-06 22:51:42",mrr,0.00,free,pending
1715,388,"2025-09-05 05:27:25",mrr,0.00,free,completed
1716,388,"2025-09-15 23:12:40",mrr,0.00,free,pending
1717,388,"2025-09-05 10:27:51",mrr,0.00,free,pending
1718,388,"2025-10-30 12:04:49",mrr,0.00,free,completed
1719,388,"2025-10-12 06:25:16",one_time,44.00,free,pending
1720,388,"2025-11-30 17:19:41",mrr,0.00,free,completed
1721,389,"2025-11-14 06:38:51",one_time,38.00,free,completed
1722,389,"2025-07-25 09:13:16",one_time,33.00,free,pending
1723,389,"2024-11-03 16:16:35",mrr,0.00,free,failed
1724,389,"2025-07-05 11:01:31",mrr,0.00,free,completed
1725,389,"2025-01-20 09:33:01",mrr,0.00,free,failed
1726,389,"2024-11-04 17:46:59",mrr,0.00,free,pending
1727,389,"2024-06-01 11:21:00",one_time,42.00,free,completed
1728,389,"2024-12-02 19:08:22",mrr,0.00,free,completed
1729,390,"2025-09-19 14:19:48",mrr,299.00,enterprise,pending
1730,390,"2025-05-31 19:39:57",refund,-290.00,enterprise,completed
1731,390,"2025-11-24 02:47:09",mrr,299.00,enterprise,pending
1732,390,"2025-10-01 16:40:42",refund,-259.00,enterprise,pending
1733,390,"2025-04-02 11:35:18",one_time,94.00,enterprise,failed
1734,390,"2025-05-19 18:32:49",mrr,299.00,enterprise,completed
1735,391,"2025-03-09 03:43:22",one_time,284.00,enterprise,pending
1736,391,"2025-03-20 04:44:27",mrr,299.00,enterprise,completed
1737,392,"2025-08-17 14:01:38",mrr,99.00,professional,pending
1738,392,"2025-08-29 17:38:19",refund,-25.00,professional,completed
1739,393,"2024-10-18 20:53:31",mrr,0.00,free,failed
1740,393,"2025-10-12 15:26:52",mrr,0.00,free,completed
1741,393,"2025-06-28 18:56:41",mrr,0.00,free,completed
1742,393,"2024-10-26 06:51:48",mrr,0.00,free,failed
1743,393,"2024-09-15 21:46:20",mrr,0.00,free,failed
1744,393,"2024-12-22 10:30:32",one_time,28.00,free,pending
1745,393,"2025-01-14 06:36:39",mrr,0.00,free,completed
1746,393,"2024-05-07 17:44:34",mrr,0.00,free,completed
1747,394,"2025-06-01 05:37:26",mrr,299.00,enterprise,completed
1748,394,"2025-09-21 08:39:00",one_time,63.00,enterprise,completed
1749,394,"2025-05-02 15:18:12",one_time,96.00,enterprise,failed
1750,394,"2025-10-31 01:13:30",mrr,299.00,enterprise,completed
1751,394,"2025-06-30 17:05:25",mrr,299.00,enterprise,completed
1752,395,"2024-03-23 01:27:52",one_time,140.00,enterprise,completed
1753,395,"2025-02-19 21:44:48",refund,-127.00,enterprise,completed
1754,395,"2025-08-13 06:01:22",refund,-66.00,enterprise,completed
1755,395,"2025-06-25 10:35:32",one_time,459.00,enterprise,completed
1756,395,"2025-04-06 01:49:30",one_time,461.00,enterprise,failed
1757,395,"2025-05-28 01:24:07",one_time,226.00,enterprise,completed
1758,395,"2025-05-15 00:34:08",refund,-73.00,enterprise,failed
1759,395,"2025-03-17 02:24:29",refund,-214.00,enterprise,completed
1760,396,"2025-01-20 18:08:42",mrr,29.00,starter,completed
1761,396,"2025-05-29 21:41:45",one_time,337.00,starter,pending
1762,396,"2025-03-06 12:59:38",mrr,29.00,starter,completed
1763,396,"2025-08-24 21:33:43",refund,-15.00,starter,pending
1764,396,"2025-01-29 05:35:32",refund,-17.00,starter,failed
1765,396,"2024-11-29 17:10:55",refund,-14.00,starter,completed
1766,396,"2025-03-28 02:23:12",refund,-15.00,starter,completed
1767,396,"2025-06-19 11:06:43",mrr,29.00,starter,completed
1768,397,"2024-03-09 01:14:27",one_time,190.00,enterprise,failed
1769,398,"2024-07-04 17:09:26",mrr,0.00,free,pending
1770,398,"2024-10-06 13:41:23",mrr,0.00,free,completed
1771,398,"2023-09-19 03:20:05",mrr,0.00,free,pending
1772,398,"2025-06-26 13:15:26",mrr,0.00,free,failed
1773,398,"2025-04-08 23:08:47",mrr,0.00,free,failed
1774,398,"2025-02-03 06:47:49",mrr,0.00,free,completed
1775,398,"2024-04-30 19:20:50",mrr,0.00,free,pending
1776,399,"2025-05-20 11:23:06",mrr,0.00,free,completed
1777,399,"2025-06-27 14:32:54",mrr,0.00,free,completed
1778,399,"2025-02-21 12:17:07",mrr,0.00,free,failed
1779,399,"2025-03-05 09:52:27",mrr,0.00,free,pending
1780,399,"2025-08-22 21:20:02",one_time,16.00,free,completed
1781,399,"2025-10-23 19:20:03",mrr,0.00,free,completed
1782,399,"2025-02-27 19:51:29",one_time,25.00,free,failed
1783,399,"2025-10-02 02:06:43",mrr,0.00,free,completed
1784,400,"2025-03-15 06:41:42",refund,-62.00,enterprise,completed
1785,400,"2024-09-28 22:52:08",refund,-79.00,enterprise,completed
1786,401,"2025-04-23 02:40:30",mrr,99.00,professional,completed
1787,401,"2025-10-19 22:45:55",mrr,99.00,professional,pending
1788,401,"2025-10-24 14:28:57",one_time,446.00,professional,completed
1789,401,"2025-06-10 13:16:44",one_time,137.00,professional,completed
1790,401,"2025-02-11 03:53:38",one_time,420.00,professional,failed
1791,401,"2024-11-06 23:00:14",mrr,99.00,professional,completed
1792,401,"2024-08-17 14:45:29",one_time,182.00,professional,completed
1793,402,"2025-03-12 04:45:59",mrr,299.00,enterprise,failed
1794,402,"2025-04-08 22:44:37",mrr,299.00,enterprise,completed
1795,402,"2025-10-17 18:32:47",one_time,167.00,enterprise,completed
1796,403,"2024-05-02 17:41:02",one_time,360.00,starter,completed
1797,403,"2023-11-18 23:49:35",refund,-22.00,starter,completed
1798,403,"2024-10-08 18:35:52",refund,-19.00,starter,completed
1799,403,"2023-09-12 15:49:21",refund,-29.00,starter,pending
1800,403,"2023-11-30 12:04:32",one_time,347.00,starter,completed
1801,403,"2025-06-10 06:20:19",one_time,489.00,starter,completed
1802,404,"2024-04-11 15:26:26",one_time,82.00,professional,pending
1803,404,"2024-04-10 19:33:49",one_time,434.00,professional,completed
1804,405,"2025-10-24 07:03:11",refund,-47.00,professional,completed
1805,405,"2025-09-19 22:03:28",mrr,99.00,professional,pending
1806,405,"2025-09-13 01:47:32",one_time,297.00,professional,completed
1807,406,"2025-09-07 07:18:59",mrr,0.00,free,completed
1808,406,"2025-03-20 09:33:43",mrr,0.00,free,completed
1809,406,"2024-05-01 10:07:58",mrr,0.00,free,failed
1810,407,"2025-03-14 10:28:49",refund,-18.00,starter,completed
1811,407,"2025-06-25 22:22:28",refund,-27.00,starter,completed
1812,407,"2025-01-20 09:54:54",refund,-15.00,starter,failed
1813,407,"2025-04-03 22:34:55",refund,-21.00,starter,pending
1814,407,"2025-02-08 12:07:35",refund,-15.00,starter,pending
1815,407,"2025-07-09 08:21:46",refund,-29.00,starter,pending
1816,408,"2023-04-23 15:11:07",mrr,0.00,free,pending
1817,408,"2024-10-01 04:52:25",mrr,0.00,free,completed
1818,408,"2023-07-19 17:56:45",one_time,17.00,free,completed
1819,408,"2023-10-04 16:27:44",mrr,0.00,free,failed
1820,409,"2025-01-17 17:15:44",mrr,0.00,free,completed
1821,409,"2025-05-25 08:35:10",mrr,0.00,free,pending
1822,410,"2025-05-22 07:16:01",mrr,299.00,enterprise,completed
1823,410,"2025-03-06 05:57:56",refund,-182.00,enterprise,pending
1824,410,"2025-04-08 03:37:56",one_time,213.00,enterprise,pending
1825,411,"2024-06-25 02:59:02",mrr,0.00,free,failed
1826,411,"2024-02-16 23:51:57",mrr,0.00,free,completed
1827,411,"2025-10-17 04:44:50",mrr,0.00,free,completed
1828,412,"2025-06-08 02:35:24",mrr,99.00,professional,pending
1829,412,"2024-08-23 11:25:58",mrr,99.00,professional,completed
1830,412,"2023-10-31 07:50:59",mrr,99.00,professional,completed
1831,412,"2024-01-18 15:37:27",mrr,99.00,professional,completed
1832,412,"2025-06-29 22:26:52",refund,-23.00,professional,completed
1833,412,"2024-09-13 16:48:26",one_time,222.00,professional,completed
1834,412,"2023-09-10 19:09:30",one_time,447.00,professional,pending
1835,412,"2025-02-14 14:54:29",mrr,99.00,professional,pending
1836,413,"2025-07-03 22:06:22",one_time,261.00,starter,completed
1837,413,"2025-09-18 20:08:28",mrr,29.00,starter,completed
1838,413,"2025-03-24 04:01:40",mrr,29.00,starter,completed
1839,413,"2025-10-29 21:17:30",one_time,87.00,starter,completed
1840,413,"2025-04-16 15:45:37",mrr,29.00,starter,completed
1841,413,"2025-08-24 02:11:17",one_time,34.00,starter,completed
1842,414,"2024-03-30 03:09:49",mrr,29.00,starter,failed
1843,415,"2025-08-27 23:31:20",one_time,221.00,starter,pending
1844,415,"2025-06-24 19:10:27",mrr,29.00,starter,failed
1845,416,"2023-10-23 20:14:33",mrr,299.00,enterprise,pending
1846,416,"2025-10-16 03:11:25",one_time,487.00,enterprise,pending
1847,416,"2023-11-16 23:12:20",refund,-20.00,enterprise,completed
1848,417,"2025-11-24 17:39:02",mrr,0.00,free,completed
1849,417,"2025-11-20 02:14:27",mrr,0.00,free,completed
1850,417,"2025-11-26 03:16:38",mrr,0.00,free,pending
1851,417,"2025-10-29 02:29:40",mrr,0.00,free,pending
1852,417,"2025-11-11 15:03:17",mrr,0.00,free,completed
1853,417,"2025-11-26 16:59:38",mrr,0.00,free,pending
1854,417,"2025-11-13 00:49:41",mrr,0.00,free,completed
1855,418,"2025-02-18 13:50:01",one_time,113.00,professional,completed
1856,418,"2025-08-14 13:36:55",one_time,465.00,professional,failed
1857,418,"2025-08-15 07:45:11",refund,-45.00,professional,completed
1858,418,"2025-07-12 05:25:22",mrr,99.00,professional,pending
1859,418,"2025-08-19 13:35:52",refund,-74.00,professional,completed
1860,419,"2025-11-05 13:41:56",mrr,0.00,free,pending
1861,419,"2024-08-13 15:20:29",one_time,18.00,free,failed
1862,419,"2025-02-03 16:33:37",one_time,6.00,free,completed
1863,419,"2023-10-14 10:56:23",mrr,0.00,free,completed
1864,419,"2024-12-19 05:29:39",mrr,0.00,free,completed
1865,419,"2025-06-05 00:25:23",mrr,0.00,free,pending
1866,420,"2025-09-16 14:13:57",one_time,82.00,professional,completed
1867,420,"2025-08-31 08:45:35",mrr,99.00,professional,completed
1868,421,"2025-04-13 04:54:25",mrr,99.00,professional,completed
1869,421,"2024-02-06 07:21:08",mrr,99.00,professional,failed
1870,421,"2024-01-06 16:58:02",one_time,194.00,professional,completed
1871,421,"2024-03-17 23:02:54",refund,-91.00,professional,pending
1872,421,"2024-08-08 13:55:57",mrr,99.00,professional,failed
1873,421,"2024-04-17 12:02:54",mrr,99.00,professional,completed
1874,421,"2025-05-15 10:35:20",mrr,99.00,professional,pending
1875,421,"2025-08-28 07:27:16",mrr,99.00,professional,failed
1876,422,"2025-04-28 07:40:23",one_time,438.00,professional,failed
1877,422,"2025-09-06 13:01:20",one_time,151.00,professional,completed
1878,422,"2025-08-31 06:03:45",refund,-80.00,professional,pending
1879,422,"2025-10-25 02:08:55",mrr,99.00,professional,completed
1880,422,"2025-06-22 11:53:57",mrr,99.00,professional,failed
1881,422,"2025-10-11 19:18:05",one_time,488.00,professional,completed
1882,422,"2025-10-23 22:08:16",mrr,99.00,professional,completed
1883,423,"2025-01-22 23:09:56",mrr,99.00,professional,completed
1884,423,"2024-11-26 22:15:20",refund,-92.00,professional,completed
1885,423,"2025-11-23 14:06:16",mrr,99.00,professional,failed
1886,423,"2024-01-06 23:41:29",one_time,345.00,professional,completed
1887,423,"2024-06-20 08:58:15",refund,-57.00,professional,completed
1888,423,"2024-12-25 22:20:59",mrr,99.00,professional,completed
1889,424,"2025-06-02 02:54:47",one_time,75.00,starter,failed
1890,424,"2025-07-12 04:53:57",mrr,29.00,starter,completed
1891,424,"2024-11-09 14:12:33",refund,-22.00,starter,completed
1892,425,"2025-08-14 21:41:32",mrr,0.00,free,completed
1893,425,"2025-07-05 09:26:15",mrr,0.00,free,completed
1894,425,"2025-04-26 02:00:29",mrr,0.00,free,failed
1895,425,"2025-05-02 15:18:32",mrr,0.00,free,failed
1896,426,"2025-04-21 13:13:06",mrr,0.00,free,completed
1897,426,"2025-05-13 12:21:12",mrr,0.00,free,completed
1898,426,"2025-08-26 07:15:41",mrr,0.00,free,completed
1899,426,"2025-04-22 09:51:19",mrr,0.00,free,completed
1900,427,"2025-09-16 12:19:56",mrr,0.00,free,completed
1901,427,"2025-06-09 00:51:20",mrr,0.00,free,completed
1902,428,"2025-05-26 06:22:17",refund,-226.00,enterprise,completed
1903,428,"2025-07-14 11:50:04",mrr,299.00,enterprise,pending
1904,429,"2023-08-27 08:31:59",mrr,0.00,free,completed
1905,429,"2025-02-05 09:51:09",mrr,0.00,free,completed
1906,429,"2023-10-30 19:37:31",mrr,0.00,free,completed
1907,429,"2025-02-11 14:37:02",mrr,0.00,free,completed
1908,430,"2025-11-26 21:54:09",refund,-230.00,enterprise,completed
1909,431,"2025-04-16 23:00:43",one_time,62.00,professional,completed
1910,431,"2024-08-10 06:05:13",mrr,99.00,professional,completed
1911,431,"2024-11-11 05:53:23",one_time,90.00,professional,completed
1912,431,"2025-04-19 08:59:59",mrr,99.00,professional,pending
1913,431,"2025-09-27 09:44:39",refund,-70.00,professional,completed
1914,432,"2023-06-24 04:05:09",mrr,29.00,starter,completed
1915,432,"2025-05-10 02:25:21",one_time,197.00,starter,completed
1916,432,"2024-01-03 17:41:15",one_time,272.00,starter,completed
1917,432,"2024-11-02 03:15:54",refund,-26.00,starter,failed
1918,432,"2023-07-29 19:09:59",refund,-24.00,starter,completed
1919,432,"2024-08-28 08:59:33",refund,-23.00,starter,failed
1920,433,"2025-09-02 08:44:58",mrr,0.00,free,completed
1921,433,"2025-08-18 10:22:19",mrr,0.00,free,completed
1922,434,"2025-09-18 03:11:44",refund,-59.00,enterprise,failed
1923,434,"2025-08-09 10:30:51",mrr,299.00,enterprise,completed
1924,435,"2025-09-17 09:18:50",mrr,299.00,enterprise,completed
1925,435,"2025-08-07 02:28:50",refund,-222.00,enterprise,completed
1926,436,"2025-10-29 06:00:58",mrr,0.00,free,completed
1927,436,"2024-12-26 17:49:33",mrr,0.00,free,failed
1928,436,"2024-10-05 23:05:39",mrr,0.00,free,pending
1929,436,"2024-11-15 12:43:26",mrr,0.00,free,completed
1930,436,"2025-04-15 00:15:06",mrr,0.00,free,completed
1931,436,"2024-10-16 16:29:58",mrr,0.00,free,completed
1932,437,"2023-10-22 05:27:24",mrr,29.00,starter,completed
1933,437,"2023-10-13 17:57:43",refund,-26.00,starter,failed
1934,437,"2023-10-19 11:11:12",refund,-18.00,starter,completed
1935,438,"2025-07-30 21:39:02",one_time,16.00,free,completed
1936,438,"2025-08-19 21:17:11",mrr,0.00,free,failed
1937,438,"2025-10-01 10:55:53",mrr,0.00,free,pending
1938,439,"2025-11-22 02:56:46",one_time,235.00,starter,completed
1939,439,"2025-10-24 04:48:40",refund,-13.00,starter,completed
1940,440,"2025-10-10 02:01:51",refund,-145.00,enterprise,failed
1941,440,"2025-07-12 01:20:05",mrr,299.00,enterprise,pending
1942,440,"2025-09-05 21:01:37",refund,-176.00,enterprise,pending
1943,440,"2025-11-22 07:54:49",refund,-22.00,enterprise,pending
1944,440,"2025-10-23 21:46:49",mrr,299.00,enterprise,completed
1945,440,"2025-11-07 13:07:10",one_time,10.00,enterprise,completed
1946,441,"2025-09-24 23:27:52",one_time,312.00,professional,completed
1947,441,"2025-07-24 00:29:15",refund,-16.00,professional,failed
1948,442,"2025-09-24 18:54:22",mrr,0.00,free,completed
1949,442,"2025-11-27 17:32:37",mrr,0.00,free,completed
1950,442,"2025-08-11 03:51:20",mrr,0.00,free,completed
1951,442,"2025-09-09 11:38:09",mrr,0.00,free,completed
1952,443,"2025-08-02 06:01:00",one_time,314.00,starter,pending
1953,443,"2025-08-01 01:26:38",refund,-13.00,starter,completed
1954,443,"2025-11-24 07:41:26",one_time,416.00,starter,failed
1955,443,"2025-11-16 14:37:13",refund,-20.00,starter,completed
1956,443,"2025-07-16 19:00:23",mrr,29.00,starter,completed
1957,444,"2024-08-27 03:20:33",mrr,0.00,free,completed
1958,445,"2024-11-25 00:23:14",one_time,103.00,starter,completed
1959,445,"2025-05-31 20:16:30",one_time,168.00,starter,completed
1960,445,"2025-11-25 00:23:55",refund,-14.00,starter,completed
1961,445,"2025-07-29 20:39:19",one_time,205.00,starter,completed
1962,445,"2025-10-08 07:32:56",one_time,287.00,starter,completed
1963,445,"2025-10-16 22:00:09",refund,-26.00,starter,pending
1964,445,"2025-05-16 04:23:30",refund,-29.00,starter,pending
1965,445,"2025-03-10 02:33:42",refund,-21.00,starter,pending
1966,446,"2025-11-16 03:55:49",mrr,0.00,free,pending
1967,446,"2025-07-15 11:09:23",mrr,0.00,free,pending
1968,446,"2025-05-29 20:19:41",mrr,0.00,free,failed
1969,447,"2024-11-27 05:43:56",refund,-40.00,professional,pending
1970,447,"2024-08-26 18:56:32",one_time,219.00,professional,pending
1971,447,"2024-06-22 14:52:56",one_time,20.00,professional,completed
1972,447,"2023-09-11 19:28:08",mrr,99.00,professional,completed
1973,447,"2024-04-26 19:54:56",mrr,99.00,professional,pending
1974,447,"2024-05-19 21:00:49",one_time,46.00,professional,failed
1975,447,"2024-07-24 05:01:33",one_time,273.00,professional,pending
1976,447,"2024-03-25 10:30:40",mrr,99.00,professional,failed
1977,448,"2025-11-20 18:07:02",refund,-22.00,professional,failed
1978,448,"2025-03-22 02:06:06",refund,-32.00,professional,completed
1979,448,"2025-05-18 00:24:05",mrr,99.00,professional,failed
1980,448,"2025-09-08 12:37:07",mrr,99.00,professional,failed
1981,448,"2025-10-13 07:10:55",refund,-72.00,professional,completed
1982,448,"2025-09-23 14:26:02",refund,-59.00,professional,pending
1983,448,"2025-06-01 22:43:36",refund,-40.00,professional,completed
1984,448,"2025-05-27 22:11:57",mrr,99.00,professional,pending
1985,449,"2025-08-07 22:56:11",one_time,452.00,professional,completed
1986,449,"2024-07-24 20:38:35",mrr,99.00,professional,failed
1987,449,"2024-08-23 15:54:47",one_time,383.00,professional,completed
1988,449,"2024-10-09 20:03:46",refund,-89.00,professional,completed
1989,449,"2024-05-23 20:01:45",refund,-81.00,professional,completed
1990,449,"2025-01-05 23:20:10",refund,-34.00,professional,failed
1991,450,"2024-08-21 10:40:09",mrr,0.00,free,pending
1992,450,"2024-10-07 16:06:56",mrr,0.00,free,pending
1993,450,"2024-12-12 04:58:18",mrr,0.00,free,pending
1994,450,"2024-07-13 18:25:03",mrr,0.00,free,completed
1995,451,"2024-07-16 20:03:49",refund,-18.00,starter,completed
1996,451,"2024-09-14 05:28:28",one_time,73.00,starter,failed
1997,451,"2025-10-11 20:02:33",mrr,29.00,starter,failed
1998,451,"2025-02-28 23:36:55",mrr,29.00,starter,completed
1999,451,"2024-11-19 16:48:30",refund,-28.00,starter,completed
2000,452,"2024-04-05 17:31:20",mrr,99.00,professional,completed
2001,452,"2025-08-24 13:15:43",mrr,99.00,professional,completed
2002,452,"2025-04-13 04:57:16",refund,-88.00,professional,completed
2003,453,"2025-06-26 03:17:50",mrr,99.00,professional,completed
2004,453,"2025-05-10 11:40:59",mrr,99.00,professional,pending
2005,453,"2025-01-29 17:11:35",one_time,156.00,professional,pending
2006,454,"2025-11-24 12:14:02",one_time,172.00,professional,pending
2007,454,"2024-08-08 18:55:05",mrr,99.00,professional,completed
2008,455,"2025-03-05 11:53:19",one_time,295.00,enterprise,completed
2009,455,"2025-04-11 00:26:12",refund,-16.00,enterprise,completed
2010,455,"2025-11-01 19:25:04",one_time,278.00,enterprise,pending
2011,455,"2025-09-02 18:32:05",mrr,299.00,enterprise,failed
2012,455,"2025-10-09 09:49:02",mrr,299.00,enterprise,failed
2013,455,"2025-05-22 22:56:28",one_time,335.00,enterprise,failed
2014,456,"2025-08-20 02:02:04",refund,-48.00,professional,failed
2015,456,"2024-03-25 05:38:42",refund,-79.00,professional,completed
2016,456,"2023-09-14 00:27:47",one_time,438.00,professional,failed
2017,456,"2023-10-12 23:33:08",refund,-48.00,professional,completed
2018,456,"2024-04-05 04:01:30",refund,-48.00,professional,completed
2019,456,"2024-08-31 18:09:45",refund,-20.00,professional,completed
2020,456,"2025-10-18 18:01:02",one_time,42.00,professional,completed
2021,457,"2025-11-17 09:20:23",one_time,132.00,enterprise,completed
2022,457,"2025-09-16 00:10:13",one_time,97.00,enterprise,completed
2023,457,"2025-07-19 05:21:06",one_time,188.00,enterprise,failed
2024,457,"2025-08-14 09:42:16",mrr,299.00,enterprise,completed
2025,457,"2025-07-12 10:27:21",mrr,299.00,enterprise,completed
2026,457,"2025-08-12 21:46:57",refund,-261.00,enterprise,pending
2027,457,"2025-01-20 20:34:46",one_time,420.00,enterprise,completed
2028,457,"2025-02-24 07:30:36",mrr,299.00,enterprise,completed
2029,458,"2024-08-18 19:15:39",refund,-64.00,enterprise,pending
2030,458,"2025-06-28 12:49:24",refund,-239.00,enterprise,completed
2031,458,"2025-04-12 08:26:17",one_time,121.00,enterprise,completed
2032,458,"2025-01-20 15:16:24",refund,-259.00,enterprise,failed
2033,458,"2025-07-26 17:19:39",mrr,299.00,enterprise,completed
2034,458,"2025-05-24 01:39:44",refund,-249.00,enterprise,completed
2035,459,"2025-03-04 14:25:50",mrr,299.00,enterprise,pending
2036,459,"2025-02-23 02:02:37",mrr,299.00,enterprise,failed
2037,459,"2025-11-18 00:56:11",refund,-260.00,enterprise,completed
2038,460,"2025-06-05 20:01:17",mrr,0.00,free,completed
2039,460,"2025-10-06 08:01:26",mrr,0.00,free,pending
2040,460,"2025-07-31 06:29:58",one_time,18.00,free,completed
2041,460,"2025-10-19 20:31:08",mrr,0.00,free,completed
2042,461,"2025-07-28 11:48:03",mrr,0.00,free,completed
2043,461,"2025-08-30 16:53:21",mrr,0.00,free,failed
2044,461,"2025-09-03 02:00:35",mrr,0.00,free,pending
2045,461,"2025-06-18 03:34:55",mrr,0.00,free,completed
2046,461,"2025-06-15 09:19:19",mrr,0.00,free,completed
2047,461,"2025-11-23 03:25:39",mrr,0.00,free,completed
2048,461,"2025-09-13 09:13:23",mrr,0.00,free,completed
2049,461,"2025-07-10 04:02:53",mrr,0.00,free,completed
2050,462,"2025-10-01 02:07:20",mrr,99.00,professional,pending
2051,462,"2025-11-07 23:27:32",one_time,432.00,professional,failed
2052,462,"2025-11-20 04:07:11",mrr,99.00,professional,completed
2053,462,"2025-11-09 04:42:19",mrr,99.00,professional,failed
2054,462,"2025-11-01 01:20:59",refund,-76.00,professional,completed
2055,462,"2025-10-03 17:25:29",refund,-66.00,professional,completed
2056,463,"2025-05-28 07:29:51",one_time,407.00,starter,failed
2057,463,"2025-11-09 22:51:30",refund,-28.00,starter,completed
2058,463,"2025-06-26 19:51:20",refund,-10.00,starter,pending
2059,463,"2025-11-19 01:48:26",mrr,29.00,starter,pending
2060,463,"2025-04-30 01:06:38",one_time,155.00,starter,completed
2061,464,"2025-04-17 14:20:10",mrr,0.00,free,failed
2062,464,"2024-08-14 10:32:14",mrr,0.00,free,pending
2063,464,"2024-06-30 08:42:51",mrr,0.00,free,failed
2064,465,"2024-04-18 06:12:19",one_time,400.00,enterprise,completed
2065,465,"2025-06-13 00:21:23",one_time,28.00,enterprise,failed
2066,465,"2025-05-14 10:06:51",mrr,299.00,enterprise,failed
2067,466,"2025-03-22 17:26:29",mrr,0.00,free,failed
2068,466,"2025-05-11 23:43:37",mrr,0.00,free,completed
2069,466,"2025-06-08 23:01:33",mrr,0.00,free,completed
2070,467,"2024-08-12 03:09:49",one_time,389.00,enterprise,pending
2071,467,"2025-11-05 16:21:02",refund,-107.00,enterprise,pending
2072,467,"2024-12-31 12:38:20",mrr,299.00,enterprise,failed
2073,468,"2024-11-04 19:26:08",mrr,29.00,starter,completed
2074,468,"2024-09-12 12:37:34",one_time,171.00,starter,pending
2075,468,"2025-04-10 15:17:35",one_time,73.00,starter,completed
2076,469,"2025-08-03 13:26:01",one_time,16.00,enterprise,completed
2077,469,"2024-06-29 06:02:28",one_time,330.00,enterprise,completed
2078,469,"2025-01-01 15:29:40",one_time,372.00,enterprise,completed
2079,470,"2025-03-02 12:01:17",mrr,299.00,enterprise,failed
2080,470,"2025-07-05 20:51:51",refund,-106.00,enterprise,completed
2081,470,"2025-06-30 03:26:42",refund,-185.00,enterprise,pending
2082,470,"2023-12-27 04:45:33",refund,-173.00,enterprise,pending
2083,470,"2023-08-26 05:41:18",refund,-274.00,enterprise,completed
2084,470,"2025-09-24 18:19:23",mrr,299.00,enterprise,completed
2085,470,"2024-08-05 02:42:13",one_time,153.00,enterprise,failed
2086,471,"2024-10-17 05:02:09",mrr,0.00,free,completed
2087,471,"2024-02-21 13:57:59",one_time,28.00,free,pending
2088,471,"2025-07-18 03:00:50",mrr,0.00,free,completed
2089,472,"2024-11-16 01:32:29",mrr,0.00,free,completed
2090,472,"2024-11-01 10:45:31",mrr,0.00,free,completed
2091,472,"2025-11-07 07:48:24",mrr,0.00,free,completed
2092,472,"2024-06-04 18:21:00",mrr,0.00,free,completed
2093,473,"2025-09-26 19:05:27",one_time,14.00,enterprise,completed
2094,473,"2025-10-27 12:46:29",mrr,299.00,enterprise,completed
2095,473,"2025-09-25 21:15:02",mrr,299.00,enterprise,completed
2096,473,"2025-11-09 18:39:04",mrr,299.00,enterprise,completed
2097,474,"2025-10-05 22:26:57",mrr,99.00,professional,pending
2098,475,"2025-07-04 13:58:40",one_time,16.00,free,completed
2099,475,"2025-04-16 01:04:47",mrr,0.00,free,pending
2100,476,"2025-07-09 00:27:05",refund,-19.00,professional,failed
2101,476,"2025-09-18 04:17:19",refund,-92.00,professional,completed
2102,476,"2024-09-12 07:47:01",mrr,99.00,professional,failed
2103,477,"2025-04-20 06:12:39",refund,-16.00,starter,completed
2104,478,"2025-02-13 18:54:20",mrr,99.00,professional,completed
2105,479,"2025-05-31 09:19:22",mrr,0.00,free,completed
2106,479,"2025-02-03 14:54:10",mrr,0.00,free,completed
2107,479,"2025-05-18 11:56:53",one_time,9.00,free,completed
2108,479,"2025-09-25 23:52:00",mrr,0.00,free,completed
2109,479,"2025-10-19 19:12:38",one_time,15.00,free,completed
2110,479,"2025-03-17 03:03:33",mrr,0.00,free,completed
2111,480,"2024-11-23 12:11:04",one_time,299.00,starter,completed
2112,480,"2025-06-29 00:40:30",one_time,219.00,starter,completed
2113,480,"2025-10-05 19:15:17",one_time,466.00,starter,completed
2114,480,"2025-04-21 11:25:11",one_time,364.00,starter,failed
2115,480,"2024-12-15 23:01:54",refund,-16.00,starter,completed
2116,481,"2024-11-08 09:13:13",one_time,245.00,starter,completed
2117,481,"2025-03-05 05:00:57",refund,-16.00,starter,completed
2118,481,"2025-01-29 12:36:30",mrr,29.00,starter,completed
2119,481,"2025-05-25 21:37:39",mrr,29.00,starter,pending
2120,481,"2025-06-07 05:14:17",mrr,29.00,starter,completed
2121,481,"2025-06-25 06:24:27",one_time,207.00,starter,pending
2122,481,"2025-08-25 19:43:15",refund,-17.00,starter,completed
2123,482,"2025-10-26 01:57:21",mrr,0.00,free,completed
2124,482,"2025-01-22 00:39:06",mrr,0.00,free,completed
2125,482,"2025-09-24 02:27:47",mrr,0.00,free,completed
2126,483,"2024-08-27 10:53:28",mrr,0.00,free,completed
