id,user_id,metric_date,login_count,feature_usage,features_used_count,support_tickets_opened,support_tickets_resolved,session_duration_minutes
1473,402,2025-08-04,40,"api,analytics,analytics",3,3,3,157.0
1474,402,2025-09-16,3,"search,automation,reports,api,analytics",5,4,3,9.0
1475,402,2024-06-09,19,"reports,search,analytics,dashboard",4,5,3,160.0
1476,402,2024-03-01,29,"automation,search,analytics",3,0,0,26.0
1477,403,2024-11-05,4,"collaboration,collaboration,collaboration",3,0,0,133.0
1478,403,2024-06-07,11,"integrations,analytics",2,2,0,60.0
1479,403,2024-08-02,46,"automation,integrations,reports,notifications,automation,search",6,1,0,31.0
1480,403,2025-09-15,19,"collaboration,collaboration",2,5,0,163.0
1481,403,2025-03-04,2,"integrations,dashboard,automation,search,analytics",5,5,4,112.0
1482,403,2024-04-17,40,"search,api,integrations,collaboration,collaboration,reports,integrations",7,1,0,70.0
1483,404,2024-05-08,5,"integrations,export,collaboration,dashboard,dashboard,api",6,0,0,3.0
1484,404,2024-12-09,4,"reports,search,notifications,collaboration,search,notifications,notifications",7,3,1,23.0
1485,404,2025-11-24,2,"reports,analytics,export,integrations,search,notifications,dashboard",7,0,0,30.0
1486,405,2025-01-29,0,"automation",1,2,1,30.0
1487,405,2024-12-29,5,"collaboration,search,dashboard,api,automation",5,2,1,15.0
1488,406,2025-04-21,44,"dashboard,collaboration,reports,notifications",4,2,0,175.0
1489,406,2025-07-29,29,"automation,analytics,notifications,analytics,integrations,collaboration,reports",7,3,3,121.0
1490,407,2025-04-06,24,"export,dashboard,collaboration,integrations",4,1,0,45.0
1491,407,2024-09-17,18,"integrations,automation,automation",3,3,2,141.0
1492,408,2025-09-02,46,"dashboard,integrations,search,integrations,collaboration,integrations,dashboard",7,1,0,177.0
1493,408,2023-09-06,3,"automation,reports,notifications,api,analytics",5,5,3,180.0
1494,408,2025-02-25,27,"integrations,dashboard,collaboration",3,4,4,140.0
1495,408,2024-04-08,49,"automation,api,api,notifications",4,3,0,117.0
1496,408,2025-09-15,28,"reports",1,2,0,82.0
1497,408,2025-08-27,47,"integrations,dashboard,automation,export,analytics,dashboard",6,3,1,145.0
1498,409,2025-12-01,20,"notifications,collaboration",2,3,2,180.0
1499,409,2025-12-01,3,"collaboration,api,integrations,api,automation,notifications,integrations",7,2,0,18.0
1500,410,2023-10-14,10,"analytics,collaboration,automation,api,api",5,4,1,17.0
1501,410,2023-03-04,32,"dashboard,collaboration,notifications",3,2,0,22.0
1502,410,2023-08-22,10,"collaboration,api,export",3,2,1,112.0
1503,410,2023-08-31,41,"automation",1,1,1,103.0
1504,410,2025-10-07,41,"notifications,reports,automation,automation,reports",5,2,0,118.0
1505,411,2025-04-20,3,"dashboard,api",2,5,1,18.0
1506,411,2023-10-28,5,"notifications,search,automation,reports,search",5,3,2,26.0
1507,411,2025-04-14,1,"dashboard,integrations",2,1,0,11.0
1508,412,2025-03-15,1,"search,dashboard,automation",3,3,1,9.0
1509,412,2024-10-08,0,"integrations,automation,api,dashboard,api",5,5,5,7.0
1510,412,2024-07-28,3,"integrations,automation,dashboard",3,2,1,13.0
1511,412,2024-01-06,2,"reports,analytics,integrations,collaboration,integrations,search",6,1,0,15.0
1512,412,2025-06-09,4,"analytics,integrations,search",3,2,0,29.0
1513,412,2023-07-15,1,"search",1,1,0,16.0
1514,413,2025-07-12,0,"automation,analytics,integrations",3,1,0,20.0
1515,413,2024-03-20,5,"automation,search,reports,analytics,analytics,reports,api",7,2,0,9.0
1516,413,2025-04-28,0,"integrations,search",2,1,0,3.0
1517,413,2025-04-05,5,"export,export,integrations,notifications,reports,search,export",7,1,0,15.0
1518,413,2024-10-22,4,"integrations,export,analytics",3,3,2,16.0
1519,414,2025-01-20,1,"reports,search,analytics,notifications,notifications,collaboration",6,0,0,29.0
1520,414,2025-05-12,1,"automation,reports,reports",3,4,3,6.0
1521,414,2025-09-13,2,"reports,analytics,reports,export,export",5,2,2,22.0
1522,414,2024-08-17,1,"notifications,api,search",3,5,4,3.0
1523,415,2023-10-23,13,"analytics",1,2,0,116.0
1524,415,2024-03-04,19,"search,search,api",3,5,3,7.0
1525,415,2024-03-29,24,"notifications",1,4,1,24.0
1526,415,2023-06-06,26,"integrations,api,export,analytics,analytics,notifications",6,1,1,42.0
1527,415,2025-03-12,10,"api",1,1,1,34.0
1528,415,2025-01-20,34,"collaboration,dashboard,export,api",4,0,0,12.0
1529,416,2025-08-09,49,"search",1,2,2,91.0
1530,416,2025-08-23,12,"automation",1,3,0,104.0
1531,417,2024-12-26,4,"analytics,export,dashboard,dashboard,reports,analytics",6,4,1,11.0
1532,417,2024-09-23,1,"collaboration",1,4,4,13.0
1533,417,2025-10-01,0,"notifications,export,collaboration,collaboration,search,analytics,reports",7,5,1,17.0
1534,417,2025-05-20,2,"notifications,reports,analytics,export",4,1,0,30.0
1535,417,2025-05-28,0,"dashboard,reports,notifications,notifications,collaboration,dashboard",6,1,1,2.0
1536,417,2025-08-29,0,"export,export,integrations,dashboard,dashboard,dashboard",6,4,2,13.0
1537,418,2025-08-29,27,"api,search,integrations,analytics",4,4,1,136.0
1538,418,2024-07-26,40,"notifications,notifications,automation,collaboration",4,2,0,71.0
1539,418,2024-05-15,47,"integrations",1,1,0,160.0
1540,418,2023-10-23,19,"search,reports,dashboard,notifications,dashboard,search,api",7,5,0,93.0
1541,418,2025-10-17,22,"export,integrations,reports",3,1,1,24.0
1542,419,2023-05-29,47,"export,collaboration,reports,notifications,collaboration,export,collaboration",7,5,0,76.0
1543,419,2025-07-04,16,"api,collaboration,export,dashboard,export,dashboard",6,4,2,94.0
1544,419,2024-09-02,17,"collaboration,dashboard,export,analytics,notifications,notifications,dashboard",7,5,5,64.0
1545,419,2025-04-02,24,"dashboard,collaboration,collaboration",3,3,2,63.0
1546,420,2025-10-09,3,"analytics,dashboard,analytics,reports",4,3,2,11.0
1547,421,2024-02-03,20,"api,reports",2,0,0,152.0
1548,421,2024-11-27,27,"dashboard,analytics",2,5,2,81.0
1549,421,2025-04-19,36,"collaboration,analytics",2,3,2,153.0
1550,422,2024-11-20,16,"export,reports,automation,analytics,analytics",5,3,3,18.0
1551,422,2024-03-10,45,"automation,integrations,notifications",3,0,0,12.0
1552,422,2025-07-02,19,"dashboard",1,5,2,108.0
1553,422,2024-08-28,47,"collaboration,analytics,search,automation",4,4,2,130.0
1554,422,2024-01-29,15,"export,dashboard,export,integrations,reports,collaboration",6,4,1,25.0
1555,422,2025-05-01,24,"reports,search",2,1,0,77.0
1556,423,2023-11-26,19,"reports,collaboration,dashboard,export",4,4,2,16.0
1557,423,2024-10-06,38,"integrations,integrations,search,reports,automation,export,search",7,5,3,27.0
1558,424,2025-07-31,49,"api,search,notifications,analytics",4,0,0,95.0
1559,424,2025-08-21,32,"automation,integrations",2,0,0,71.0
1560,424,2025-05-27,39,"collaboration,api,dashboard,integrations,integrations",5,5,2,175.0
1561,425,2024-11-08,3,"analytics,api,reports,automation,automation,reports,reports",7,0,0,9.0
1562,425,2024-09-27,2,"search,dashboard,integrations",3,4,2,28.0
1563,426,2024-04-19,15,"automation,dashboard,api,collaboration,integrations,collaboration,collaboration",7,5,0,156.0
1564,426,2024-03-28,3,"reports,integrations,export,collaboration,integrations,analytics,search",7,2,0,81.0
1565,426,2023-08-29,15,"dashboard,dashboard,notifications,export",4,5,1,129.0
1566,426,2025-10-01,6,"dashboard,api,api,collaboration,dashboard,automation",6,5,2,71.0
1567,426,2025-11-23,43,"reports,analytics,dashboard,dashboard",4,4,3,100.0
1568,427,2025-06-24,46,"search",1,5,0,99.0
1569,427,2025-08-15,41,"api,collaboration,reports",3,3,0,102.0
1570,427,2025-03-25,35,"reports,search",2,0,0,81.0
1571,427,2025-06-24,2,"search,collaboration,notifications",3,0,0,139.0
1572,427,2025-01-27,13,"export",1,4,1,107.0
1573,428,2025-11-14,2,"reports,analytics",2,0,0,22.0
1574,428,2025-11-18,0,"collaboration,reports,analytics",3,3,2,2.0
1575,428,2025-10-28,2,"notifications",1,2,2,24.0
1576,429,2025-07-21,4,"automation,search",2,4,0,22.0
1577,430,2025-07-22,25,"export,collaboration,search,dashboard",4,5,0,54.0
1578,430,2025-04-24,36,"collaboration,api,notifications,analytics,collaboration,search,automation",7,5,2,128.0
1579,431,2023-09-20,0,"analytics",1,5,0,29.0
1580,431,2025-05-08,4,"export,notifications,search,collaboration,integrations,integrations",6,5,0,13.0
1581,431,2025-09-20,4,"analytics,api,automation,reports,automation,api",6,5,1,4.0
1582,432,2025-01-11,23,"dashboard,export",2,1,1,179.0
1583,432,2024-12-01,49,"export,search,export,dashboard,automation,dashboard,dashboard",7,4,1,166.0
1584,432,2024-12-15,36,"automation,automation,integrations,collaboration,api,notifications",6,3,3,78.0
1585,432,2025-05-01,5,"integrations,integrations,analytics,collaboration,analytics,search,analytics",7,1,1,38.0
1586,433,2024-02-25,9,"dashboard,search,search,automation,analytics,integrations,analytics",7,5,0,170.0
1587,433,2024-06-26,31,"export,analytics",2,3,1,179.0
1588,433,2024-02-29,33,"analytics,notifications",2,0,0,50.0
1589,433,2024-02-20,20,"analytics,api,notifications,notifications,export",5,3,1,118.0
1590,433,2025-03-13,16,"reports,analytics,search,search,api,search",6,4,2,77.0
1591,433,2024-03-02,38,"collaboration,export,automation",3,5,3,132.0
1592,434,2025-05-13,5,"notifications,analytics,reports",3,5,3,2.0
1593,434,2024-07-12,5,"search,integrations,automation,reports,automation,reports,collaboration",7,1,0,3.0
1594,434,2025-01-15,3,"automation,notifications,dashboard,integrations",4,1,1,19.0
1595,434,2025-02-15,5,"reports,collaboration,collaboration,reports,notifications,collaboration,integrations",7,0,0,11.0
1596,435,2025-02-01,4,"analytics,collaboration,notifications,api,collaboration,collaboration,reports",7,5,1,5.0
1597,435,2025-08-07,5,"notifications,automation,search,notifications",4,2,1,14.0
1598,435,2024-04-05,2,"notifications,notifications,automation,export",4,2,1,1.0
1599,435,2025-03-27,1,"integrations,search,dashboard",3,4,2,8.0
1600,435,2024-03-04,4,"integrations,notifications,dashboard,api,automation,analytics,api",7,5,0,8.0
1601,436,2024-02-29,33,"collaboration,reports",2,4,1,33.0
1602,436,2023-04-29,38,"dashboard,dashboard,collaboration,dashboard,analytics,search,integrations",7,5,4,126.0
1603,436,2024-06-04,6,"analytics,integrations,search,search,search,collaboration,export",7,2,0,129.0
1604,436,2024-02-23,6,"integrations,dashboard,search,export,api,dashboard,automation",7,0,0,115.0
1605,436,2024-06-24,28,"automation",1,5,3,64.0
1606,437,2024-09-19,43,"api,export,notifications,dashboard,collaboration",5,0,0,117.0
1607,437,2025-04-11,1,"integrations,collaboration,export,collaboration,notifications",5,4,1,105.0
1608,437,2025-02-19,12,"automation,dashboard,reports,analytics",4,1,1,126.0
1609,437,2025-09-08,47,"dashboard,collaboration",2,0,0,19.0
1610,437,2025-02-06,34,"search,reports,reports,reports",4,0,0,129.0
1611,438,2025-07-04,2,"export",1,1,1,110.0
1612,438,2025-04-17,28,"notifications,analytics,dashboard,analytics",4,5,4,128.0
1613,438,2025-10-01,38,"analytics,dashboard,collaboration,collaboration,analytics,analytics",6,3,0,84.0
1614,439,2025-07-18,20,"dashboard,automation,notifications,automation,export,search",6,2,2,174.0
1615,439,2025-03-31,14,"api,collaboration,api",3,3,0,34.0
1616,439,2025-11-06,43,"search,reports,api,dashboard",4,5,3,122.0
1617,440,2023-06-22,1,"export,automation,export,search,collaboration,integrations",6,4,0,69.0
1618,440,2025-05-12,27,"collaboration",1,2,2,13.0
1619,440,2025-06-06,13,"search,analytics",2,0,0,22.0
1620,440,2025-09-06,47,"notifications,dashboard,export",3,1,0,146.0
1621,441,2025-08-24,32,"reports,notifications,automation",3,2,1,112.0
1622,441,2025-10-05,41,"export,analytics",2,2,1,103.0
1623,441,2024-01-22,46,"notifications,integrations,reports,automation,collaboration,notifications",6,3,1,121.0
1624,441,2025-04-28,37,"integrations",1,4,0,107.0
1625,442,2025-11-26,4,"notifications",1,1,0,7.0
1626,442,2025-04-17,2,"reports,search,analytics,notifications,collaboration,api,notifications",7,2,0,16.0
1627,442,2025-07-08,1,"notifications,collaboration,integrations,api",4,2,1,22.0
1628,442,2025-08-27,0,"reports",1,4,0,26.0
1629,442,2025-09-27,1,"dashboard,search,analytics,notifications,reports",5,0,0,6.0
1630,443,2025-08-12,25,"export,collaboration,search,automation,notifications,integrations,reports",7,4,3,44.0
1631,443,2024-05-07,45,"search,export,automation,search,api,api,notifications",7,5,0,146.0
1632,443,2025-05-16,46,"search,search,notifications,automation",4,4,2,161.0
1633,444,2025-08-30,34,"notifications,search,integrations",3,2,0,96.0
1634,444,2025-11-07,2,"reports,search,collaboration,analytics,notifications,reports,api",7,0,0,34.0
1635,444,2025-11-18,15,"dashboard,export,integrations,notifications,api,reports",6,3,2,28.0
1636,444,2025-11-15,32,"automation,analytics,collaboration",3,3,0,113.0
1637,445,2025-05-14,1,"notifications,export,api",3,0,0,27.0
1638,445,2025-04-14,2,"api,notifications,export",3,3,2,22.0
1639,445,2025-04-26,3,"collaboration,notifications,api",3,3,0,8.0
1640,445,2025-04-29,3,"integrations,reports,notifications,integrations,collaboration,collaboration",6,3,2,21.0
1641,445,2025-03-08,3,"automation,automation,search,analytics",4,3,2,5.0
1642,446,2023-12-21,48,"reports,dashboard,api,dashboard,reports,reports,notifications",7,4,2,30.0
1643,446,2024-06-24,31,"api,dashboard,collaboration,integrations,notifications",5,3,2,114.0
1644,446,2024-08-14,38,"reports,notifications,analytics,notifications",4,3,0,70.0
1645,446,2025-03-29,17,"search,automation,reports,collaboration,collaboration,export",6,3,1,74.0
1646,446,2023-12-16,34,"search,reports,automation,analytics,export,analytics,analytics",7,4,4,49.0
1647,447,2025-03-09,27,"integrations,export,notifications,collaboration,automation",5,4,2,114.0
1648,447,2024-12-19,20,"automation,export,export,search,api,analytics,integrations",7,0,0,120.0
1649,447,2024-08-08,45,"notifications,automation,automation,dashboard,notifications",5,4,1,36.0
1650,447,2025-06-24,5,"analytics,search,api,dashboard,reports,search,api",7,5,0,152.0
1651,447,2024-05-05,50,"search,notifications,automation",3,3,2,33.0
1652,448,2024-08-16,47,"search,export,integrations,collaboration,notifications,integrations",6,0,0,174.0
1653,448,2024-01-22,14,"automation,dashboard,search,notifications,api,export",6,3,1,42.0
1654,448,2023-06-10,32,"api,export,export",3,0,0,66.0
1655,449,2024-11-10,5,"search,analytics,collaboration,search",4,1,0,28.0
1656,450,2025-09-17,2,"search,collaboration,dashboard,export,api,api",6,0,0,19.0
1657,450,2025-11-07,5,"analytics,reports,automation,dashboard,reports,automation,notifications",7,4,4,28.0
1658,451,2025-07-04,3,"automation,api,automation,analytics,export,analytics,collaboration",7,2,1,30.0
1659,451,2025-04-21,1,"export",1,4,2,19.0
1660,452,2025-03-04,5,"search,collaboration",2,2,1,15.0
1661,452,2025-07-27,0,"analytics,analytics,collaboration,automation,collaboration,integrations,api",7,5,1,9.0
1662,453,2025-09-12,26,"search,collaboration,integrations,automation",4,5,3,82.0
1663,453,2025-10-09,37,"api,api,integrations,export",4,1,1,173.0
1664,453,2025-09-13,27,"analytics",1,1,0,121.0
1665,453,2025-10-14,43,"api,dashboard,integrations,collaboration,analytics,automation",6,3,0,168.0
1666,453,2025-08-30,29,"reports,integrations,integrations,reports,integrations",5,4,4,87.0
1667,453,2025-10-05,6,"integrations",1,5,5,104.0
1668,454,2024-09-01,16,"analytics,collaboration,automation,export,search,analytics,export",7,3,3,40.0
1669,454,2025-02-05,43,"dashboard,notifications,integrations,search,api,notifications,collaboration",7,5,4,12.0
1670,455,2025-07-15,12,"reports,notifications,dashboard,integrations,notifications,dashboard",6,5,3,156.0
1671,455,2024-10-29,14,"api,notifications,export,integrations",4,0,0,60.0
1672,455,2024-11-25,47,"dashboard,analytics,export,dashboard,integrations",5,4,0,84.0
1673,455,2025-05-24,5,"reports,dashboard,automation",3,1,0,41.0
1674,455,2024-09-08,34,"api,automation,search,integrations",4,5,3,51.0
1675,456,2025-11-27,1,"dashboard,api,analytics,collaboration,integrations,collaboration,automation",7,4,1,4.0
1676,456,2025-11-14,2,"export,integrations,export",3,2,0,18.0
1677,456,2025-11-06,1,"dashboard,api,analytics",3,2,0,19.0
1678,456,2025-11-30,2,"reports,search,collaboration,api,reports,export,api",7,1,1,30.0
1679,457,2025-10-18,30,"dashboard,collaboration,api",3,3,0,107.0
1680,457,2025-02-25,31,"automation,reports",2,3,2,180.0
1681,458,2025-04-25,2,"dashboard,automation,reports,integrations,api",5,5,2,7.0
1682,459,2025-05-24,28,"collaboration,reports,api,api",4,0,0,115.0
1683,459,2025-08-19,50,"analytics,collaboration,notifications,integrations,api",5,3,1,60.0
1684,459,2025-10-29,30,"integrations,collaboration,api",3,5,2,114.0
1685,459,2025-08-27,32,"notifications,notifications",2,0,0,109.0
1686,459,2025-08-23,3,"search",1,3,3,38.0
1687,460,2025-07-20,3,"api,reports,dashboard,collaboration,analytics,dashboard,api",7,1,0,25.0
1688,460,2025-05-18,19,"reports,integrations,collaboration,api,reports",5,0,0,37.0
1689,460,2025-05-26,23,"api,api,integrations",3,3,2,56.0
1690,460,2025-08-11,35,"dashboard",1,0,0,55.0
1691,461,2024-11-15,45,"automation,notifications,automation,search,api",5,2,0,29.0
1692,461,2024-12-03,6,"api,analytics,integrations,export,search,reports,collaboration",7,1,0,174.0
1693,461,2025-09-27,7,"search,integrations,search,collaboration,automation,dashboard",6,1,0,34.0
1694,461,2025-09-06,44,"integrations,notifications,dashboard,integrations",4,2,0,135.0
1695,461,2025-01-06,10,"dashboard,search,automation,search,collaboration",5,1,0,83.0
1696,462,2025-11-20,14,"notifications,api,search,integrations,api",5,2,0,128.0
1697,462,2025-10-29,45,"analytics,collaboration,api,notifications,notifications,collaboration",6,2,2,99.0
1698,462,2025-10-29,23,"collaboration,analytics,collaboration,integrations,analytics,dashboard,integrations",7,1,0,92.0
1699,462,2025-11-28,45,"dashboard,analytics,collaboration,notifications,notifications,integrations",6,5,4,152.0
1700,462,2025-10-12,31,"reports,automation,reports",3,2,2,151.0
1701,463,2023-09-05,0,"automation,search,collaboration",3,2,0,1.0
1702,463,2024-02-25,3,"notifications,integrations,reports,reports,collaboration",5,3,1,27.0
1703,463,2023-07-01,2,"automation,export",2,4,2,23.0
1704,463,2023-05-10,3,"collaboration,collaboration,collaboration,search,export",5,0,0,24.0
1705,464,2025-04-01,41,"analytics,dashboard,collaboration",3,2,2,54.0
1706,464,2025-10-03,39,"automation,collaboration,integrations,integrations,search,notifications",6,1,1,17.0
1707,464,2025-01-19,38,"reports,notifications",2,5,0,14.0
1708,465,2024-04-03,4,"collaboration",1,1,1,3.0
1709,465,2025-07-07,0,"collaboration,notifications,api,integrations,reports,api,notifications",7,1,0,21.0
1710,466,2024-04-15,33,"integrations,dashboard",2,2,1,69.0
1711,466,2024-08-08,1,"analytics,api,search,automation,export,notifications,reports",7,3,1,169.0
1712,466,2025-11-12,48,"search,api",2,3,2,36.0
1713,466,2025-03-11,5,"api,integrations,collaboration,analytics,analytics",5,3,1,57.0
1714,466,2025-05-28,13,"search,collaboration,api,api,search,reports",6,0,0,179.0
1715,466,2023-05-10,26,"reports,api,integrations,api,search,automation,api",7,5,2,93.0
1716,467,2023-10-26,33,"automation,collaboration,integrations,automation,search,search",6,2,2,10.0
1717,467,2023-09-05,4,"reports,integrations,dashboard,integrations,integrations",5,1,0,53.0
1718,468,2023-10-11,1,"automation,notifications,api,analytics,dashboard,analytics,search",7,5,2,27.0
1719,468,2025-11-07,4,"reports,api,api,reports,search,automation",6,1,0,23.0
1720,468,2025-06-16,0,"collaboration,export,export,dashboard,export,search,reports",7,3,2,13.0
1721,469,2025-01-22,1,"integrations,export,search,export,api",5,4,1,114.0
1722,469,2025-01-30,7,"api,notifications,export,export,automation",5,5,0,21.0
1723,469,2025-10-01,4,"analytics,api,notifications,collaboration,analytics,search,integrations",7,0,0,170.0
1724,469,2024-12-13,48,"collaboration,collaboration,analytics,search,analytics,notifications",6,1,1,95.0
1725,469,2025-01-05,25,"search,api,notifications,export,analytics",5,0,0,102.0
1726,469,2024-10-10,40,"export",1,0,0,12.0
1727,470,2025-03-31,1,"collaboration,integrations,notifications,analytics,reports,reports,notifications",7,0,0,2.0
1728,471,2025-09-17,3,"analytics,automation",2,1,0,20.0
1729,471,2025-06-16,2,"export,reports,export,automation",4,2,1,151.0
1730,472,2024-11-21,4,"automation,automation,automation,api,collaboration",5,2,2,30.0
1731,472,2025-07-08,0,"notifications",1,2,0,29.0
1732,472,2024-10-01,4,"reports,notifications,export,notifications",4,5,5,27.0
1733,472,2024-08-04,0,"export,search,analytics,notifications,export,api",6,5,3,24.0
1734,472,2023-06-10,0,"automation,api,dashboard,search,integrations,automation",6,5,1,18.0
1735,473,2025-02-04,9,"automation,reports,export,analytics,api,export",6,2,2,117.0
1736,473,2024-11-18,18,"export,notifications,collaboration,integrations,integrations,analytics,collaboration",7,3,1,31.0
1737,473,2025-05-22,49,"notifications,dashboard,dashboard",3,3,0,88.0
1738,474,2025-11-18,5,"reports,integrations,analytics,analytics,search,integrations,integrations",7,1,0,26.0
1739,474,2025-11-04,1,"integrations,export,collaboration",3,2,1,19.0
1740,474,2025-09-05,0,"search,export",2,3,1,16.0
1741,474,2025-10-21,4,"search,search,dashboard",3,1,1,3.0
1742,474,2025-10-18,3,"reports,notifications,automation,integrations,notifications",5,2,0,16.0
1743,474,2025-11-10,1,"reports,search,api,dashboard,api,automation",6,4,1,17.0
1744,475,2023-04-02,25,"integrations,automation",2,5,1,18.0
1745,475,2025-07-12,48,"search,reports,dashboard,automation,dashboard,integrations",6,3,1,106.0
1746,475,2024-07-22,12,"analytics,api,dashboard",3,0,0,100.0
1747,475,2023-05-10,12,"collaboration,search,search,export,automation,export",6,2,0,96.0
1748,475,2025-09-06,25,"analytics,notifications,notifications,search,integrations,notifications,analytics",7,0,0,169.0
1749,475,2024-06-15,7,"export,api,collaboration,search",4,5,4,77.0
1750,476,2025-09-22,10,"dashboard,integrations,integrations,notifications,search",5,2,1,167.0
1751,476,2025-03-08,45,"export,dashboard,analytics",3,1,0,163.0
1752,476,2025-02-17,7,"notifications,collaboration,analytics,integrations,export,search",6,1,0,74.0
1753,476,2024-12-11,27,"export,reports,automation,automation,reports,analytics,api",7,4,3,178.0
1754,476,2025-08-18,9,"dashboard,analytics,dashboard",3,5,3,54.0
1755,476,2025-04-30,32,"integrations,dashboard,automation",3,0,0,108.0
1756,477,2025-01-16,1,"integrations",1,5,5,101.0
1757,477,2025-06-20,13,"automation,integrations,api,collaboration,collaboration",5,2,1,58.0
1758,477,2025-11-27,4,"reports,dashboard,export",3,0,0,99.0
1759,478,2024-11-09,0,"reports,search",2,0,0,21.0
1760,479,2024-06-06,14,"notifications,collaboration,automation",3,2,1,71.0
1761,479,2025-07-16,4,"reports,search,search,integrations,collaboration",5,5,0,55.0
1762,479,2025-05-19,45,"analytics,analytics,dashboard,collaboration",4,2,2,71.0
1763,480,2025-03-27,26,"collaboration,collaboration",2,5,1,49.0
1764,480,2024-12-21,14,"api,dashboard,integrations,api,analytics,collaboration",6,1,1,130.0
1765,480,2024-11-13,46,"notifications,export,export,analytics,reports,automation,dashboard",7,4,4,16.0
1766,480,2024-08-29,20,"export",1,3,3,148.0
1767,480,2025-05-02,39,"analytics",1,0,0,97.0
1768,481,2024-11-12,1,"reports,notifications,notifications,integrations,integrations,automation,analytics",7,5,0,43.0
1769,481,2024-10-07,37,"dashboard,api,analytics,notifications,api",5,4,4,127.0
1770,481,2025-04-24,45,"collaboration,notifications,collaboration,reports",4,0,0,163.0
1771,481,2025-11-26,1,"search,analytics,search,search,api,search",6,1,1,16.0
1772,481,2024-10-11,20,"automation",1,0,0,109.0
1773,481,2025-03-13,6,"collaboration,reports,automation,reports,integrations,integrations,integrations",7,4,0,13.0
1774,482,2025-07-05,2,"automation",1,5,3,10.0
1775,483,2025-08-26,25,"search,automation,collaboration,dashboard,api",5,2,2,136.0
1776,483,2025-07-04,34,"search,notifications,integrations,export,search",5,5,0,175.0
1777,483,2025-10-01,35,"notifications,reports,notifications",3,1,1,61.0
1778,483,2025-10-26,16,"automation,notifications,api,reports,search,search,automation",7,3,2,10.0
1779,484,2025-09-16,31,"collaboration,dashboard",2,4,2,152.0
1780,484,2025-01-23,48,"search,notifications",2,3,1,91.0
1781,484,2024-08-21,13,"dashboard,analytics",2,1,1,11.0
1782,484,2025-09-11,1,"search,notifications,notifications,api,automation,integrations,api",7,3,3,9.0
1783,484,2025-02-10,10,"integrations,analytics,analytics,notifications,reports,analytics",6,1,1,141.0
1784,485,2024-04-14,30,"analytics,export,export,automation,reports",5,5,3,167.0
1785,485,2024-01-04,18,"export,reports,search",3,2,0,13.0
1786,485,2024-08-23,45,"automation",1,2,2,60.0
1787,485,2025-03-21,33,"collaboration",1,4,0,90.0
1788,485,2024-07-09,3,"notifications,collaboration,search,notifications,collaboration,api,dashboard",7,2,0,67.0
1789,486,2025-11-10,4,"analytics,collaboration,api",3,4,4,11.0
1790,486,2025-06-30,0,"dashboard,analytics,reports,analytics,integrations",5,3,1,4.0
1791,486,2025-10-28,5,"reports,export,api,automation",4,5,1,28.0
1792,486,2025-08-11,1,"notifications",1,5,1,30.0
1793,487,2023-08-25,13,"automation,integrations,notifications,integrations,api,collaboration,dashboard",7,1,0,26.0
1794,487,2023-09-09,45,"integrations,automation",2,4,3,6.0
1795,487,2023-08-11,47,"analytics,collaboration,notifications",3,5,0,133.0
1796,487,2025-04-03,34,"automation,collaboration,api",3,4,1,62.0
1797,487,2024-05-09,26,"integrations,api",2,4,3,127.0
1798,488,2024-07-03,28,"search,automation,api,search,integrations,dashboard,notifications",7,4,2,126.0
1799,488,2025-04-13,27,"search,export,reports,automation,api,reports",6,1,0,121.0
1800,489,2025-02-15,36,"export,integrations,export,reports",4,4,3,45.0
1801,489,2025-02-08,30,"analytics,notifications,search,dashboard,integrations,notifications",6,2,0,19.0
1802,490,2023-10-07,46,"export,integrations",2,3,2,18.0
1803,490,2024-03-22,49,"search,integrations,export,search",4,5,3,119.0
1804,490,2025-07-08,30,"dashboard,api,collaboration,automation,export,automation,automation",7,3,3,133.0
1805,490,2024-01-09,26,"notifications,export,export,dashboard",4,5,0,99.0
1806,491,2024-05-21,12,"analytics,export,notifications,analytics",4,3,0,15.0
1807,491,2025-02-18,16,"notifications,automation,search,collaboration,automation,export",6,5,1,21.0
1808,491,2024-04-28,41,"dashboard,automation,export,reports,search,reports,api",7,3,3,26.0
1809,491,2024-08-17,19,"collaboration,dashboard",2,3,2,120.0
1810,492,2024-04-15,1,"search",1,0,0,113.0
1811,492,2025-05-10,26,"dashboard",1,0,0,45.0
1812,492,2025-11-17,49,"dashboard,integrations,dashboard,integrations,integrations,collaboration,reports",7,2,0,39.0
1813,492,2024-11-24,21,"dashboard,dashboard,search",3,0,0,21.0
1814,493,2025-08-07,0,"export,export,integrations,automation,integrations,notifications",6,0,0,14.0
1815,493,2025-07-01,4,"collaboration,automation,search,integrations",4,4,2,10.0
1816,494,2024-03-15,9,"integrations,reports",2,0,0,104.0
1817,494,2024-08-19,18,"search,automation,analytics,api,integrations,export,dashboard",7,4,1,11.0
1818,494,2025-01-20,17,"collaboration,collaboration,collaboration,integrations,notifications",5,4,2,31.0
1819,494,2024-10-25,27,"analytics,automation",2,2,0,59.0
1820,494,2025-09-24,30,"dashboard",1,3,3,29.0
1821,494,2024-06-23,42,"automation,integrations,analytics,export",4,0,0,57.0
1822,495,2023-11-10,3,"reports,analytics",2,4,0,10.0
1823,495,2024-03-28,1,"dashboard,analytics,automation,analytics,integrations",5,4,3,19.0
1824,495,2024-02-07,1,"automation,dashboard",2,3,2,13.0
